Date,TridentTemp,Month,Year
1985-05-07,4.13,5,1985
1985-05-08,4.16,5,1985
1985-05-09,4.13,5,1985
1985-05-10,4.16,5,1985
1985-05-11,4.2,5,1985
1985-05-12,4.2,5,1985
1985-05-13,4.2,5,1985
1985-05-14,4.23,5,1985
1985-05-15,4.23,5,1985
1985-05-16,4.2,5,1985
1985-05-17,4.43,5,1985
1985-05-18,4.53,5,1985
1985-05-19,4.5,5,1985
1985-05-20,4.46,5,1985
1985-05-21,4.63,5,1985
1985-05-22,4.7,5,1985
1985-05-23,4.83,5,1985
1985-05-24,4.9,5,1985
1985-05-25,4.9,5,1985
1985-05-26,4.96,5,1985
1985-05-27,5.03,5,1985
1985-05-28,5,5,1985
1985-05-29,5.06,5,1985
1985-05-30,5.26,5,1985
1985-05-31,5.43,5,1985
1985-06-01,5.33,6,1985
1985-06-02,5.36,6,1985
1985-06-03,5.33,6,1985
1985-06-04,5.36,6,1985
1985-06-05,5.23,6,1985
1985-06-06,5.2,6,1985
1985-06-07,5.2,6,1985
1985-06-08,5.23,6,1985
1985-06-09,5.33,6,1985
1985-06-10,5.4,6,1985
1985-06-11,5.53,6,1985
1985-06-12,5.56,6,1985
1985-06-13,5.7,6,1985
1985-06-14,5.73,6,1985
1985-06-15,5.76,6,1985
1985-06-16,5.8,6,1985
1985-06-17,5.9,6,1985
1985-06-18,6,6,1985
1985-06-19,6.1,6,1985
1985-06-20,6.1,6,1985
1985-06-21,6.1,6,1985
1985-06-22,6.1,6,1985
1985-06-23,6.2,6,1985
1985-06-24,6.15,6,1985
1985-06-25,6.15,6,1985
1985-06-26,6.1,6,1985
1985-06-27,6.15,6,1985
1985-06-28,6.35,6,1985
1985-06-29,6.55,6,1985
1985-06-30,6.75,6,1985
1985-07-01,6.75,7,1985
1985-07-02,6.75,7,1985
1985-07-03,6.65,7,1985
1985-07-04,6.7,7,1985
1985-07-05,6.75,7,1985
1985-07-06,6.8,7,1985
1985-07-07,6.9,7,1985
1985-07-08,7,7,1985
1985-07-09,7.1,7,1985
1985-07-10,7.15,7,1985
1985-07-11,7.25,7,1985
1985-07-12,7.5,7,1985
1985-07-13,7.6,7,1985
1985-07-14,7.75,7,1985
1985-07-15,7.85,7,1985
1985-07-16,7.8,7,1985
1985-07-17,7.75,7,1985
1985-07-18,7.6,7,1985
1985-07-19,7.5,7,1985
1985-07-20,7.5,7,1985
1985-07-21,7.5,7,1985
1985-07-22,7.55,7,1985
1985-07-23,7.55,7,1985
1985-07-24,7.5,7,1985
1985-07-25,7.55,7,1985
1985-07-26,7.7,7,1985
1985-07-27,7.75,7,1985
1985-07-28,7.8,7,1985
1985-07-29,7.9,7,1985
1985-07-30,7.95,7,1985
1985-07-31,8.05,7,1985
1985-08-01,8.05,8,1985
1985-08-02,8.1,8,1985
1985-08-03,8.1,8,1985
1985-08-04,8.05,8,1985
1985-08-05,8,8,1985
1985-08-06,7.9,8,1985
1985-08-07,7.9,8,1985
1985-08-08,7.9,8,1985
1985-08-09,7.9,8,1985
1985-08-10,7.9,8,1985
1985-08-11,8,8,1985
1985-08-12,8.1,8,1985
1985-08-13,8,8,1985
1985-08-14,7.9,8,1985
1985-08-15,7.9,8,1985
1985-08-16,7.9,8,1985
1985-08-17,7.9,8,1985
1985-08-18,8,8,1985
1985-08-19,8,8,1985
1985-08-20,8,8,1985
1985-08-21,8,8,1985
1985-08-22,8.1,8,1985
1985-08-23,8.2,8,1985
1985-08-24,8.2,8,1985
1985-08-25,8.4,8,1985
1985-08-26,8.6,8,1985
1985-08-27,8.8,8,1985
1985-08-28,8.8,8,1985
1985-08-29,8.8,8,1985
1985-08-30,8.9,8,1985
1985-08-31,9,8,1985
1985-09-01,8.9,9,1985
1985-09-02,9,9,1985
1985-09-03,8.9,9,1985
1985-09-04,8.9,9,1985
1985-09-05,9,9,1985
1985-09-06,9,9,1985
1985-09-07,9,9,1985
1985-09-08,9.1,9,1985
1985-09-09,9,9,1985
1985-09-10,9,9,1985
1985-09-11,9,9,1985
1985-09-12,9,9,1985
1985-09-13,9.1,9,1985
1985-09-14,9.2,9,1985
1985-09-15,9.1785,9,1985
1985-09-16,9.157,9,1985
1985-09-17,9.1355,9,1985
1985-09-18,9.114,9,1985
1985-09-19,9.0925,9,1985
1985-09-20,9.071,9,1985
1985-09-21,9.0495,9,1985
1985-09-22,9.028,9,1985
1985-09-23,9.0065,9,1985
1985-09-24,8.985,9,1985
1985-09-25,8.9635,9,1985
1985-09-26,8.942,9,1985
1985-09-27,8.9205,9,1985
1985-09-28,8.899,9,1985
1985-09-29,8.8775,9,1985
1985-09-30,8.856,9,1985
1985-10-01,8.8345,10,1985
1985-10-02,8.813,10,1985
1985-10-03,8.7915,10,1985
1985-10-04,8.77,10,1985
1985-10-05,8.705714286,10,1985
1985-10-06,8.641428571,10,1985
1985-10-07,8.577142857,10,1985
1985-10-08,8.512857143,10,1985
1985-10-09,8.448571429,10,1985
1985-10-10,8.384285714,10,1985
1985-10-11,8.32,10,1985
1985-10-12,8.255714286,10,1985
1985-10-13,8.191428571,10,1985
1985-10-14,8.127142857,10,1985
1985-10-15,8.062857143,10,1985
1985-10-16,7.998571429,10,1985
1985-10-17,7.934285714,10,1985
1985-10-18,7.87,10,1985
1985-10-19,7.805714286,10,1985
1985-10-20,7.741428571,10,1985
1985-10-21,7.677142857,10,1985
1985-10-22,7.612857143,10,1985
1985-10-23,7.548571429,10,1985
1985-10-24,7.484285714,10,1985
1985-10-25,7.42,10,1985
1985-10-26,7.355714286,10,1985
1985-10-27,7.291428571,10,1985
1985-10-28,7.227142857,10,1985
1985-10-29,7.162857143,10,1985
1985-10-30,7.098571429,10,1985
1985-10-31,7.034285714,10,1985
1985-11-01,6.97,11,1985
1985-11-02,6.905714286,11,1985
1985-11-03,6.841428571,11,1985
1985-11-04,6.777142857,11,1985
1985-11-05,6.712857143,11,1985
1985-11-06,6.648571429,11,1985
1985-11-07,6.584285714,11,1985
1985-11-08,6.52,11,1985
1985-11-09,6.455714286,11,1985
1985-11-10,6.391428571,11,1985
1985-11-11,6.327142857,11,1985
1985-11-12,6.262857143,11,1985
1985-11-13,6.198571429,11,1985
1985-11-14,6.134285714,11,1985
1985-11-15,6.07,11,1985
1985-11-16,6.005714286,11,1985
1985-11-17,5.941428571,11,1985
1985-11-18,5.877142857,11,1985
1985-11-19,5.812857143,11,1985
1985-11-20,5.748571429,11,1985
1985-11-21,5.684285714,11,1985
1985-11-22,5.62,11,1985
1985-11-23,5.555714286,11,1985
1985-11-24,5.491428571,11,1985
1985-11-25,5.427142857,11,1985
1985-11-26,5.362857143,11,1985
1985-11-27,5.298571429,11,1985
1985-11-28,5.234285714,11,1985
1985-11-29,5.17,11,1985
1985-11-30,5.105714286,11,1985
1985-12-01,5.041428571,12,1985
1985-12-02,4.977142857,12,1985
1985-12-03,4.912857143,12,1985
1985-12-04,4.848571429,12,1985
1985-12-05,4.72,12,1985
1985-12-06,4.683333333,12,1985
1985-12-07,4.646666667,12,1985
1985-12-08,4.61,12,1985
1985-12-09,4.51,12,1985
1985-12-10,4.4,12,1985
1985-12-11,4.56,12,1985
1985-12-12,4.12,12,1985
1985-12-13,3.78,12,1985
1985-12-14,3.96,12,1985
1985-12-15,4.19,12,1985
1985-12-16,4.29,12,1985
1985-12-17,4.4,12,1985
1985-12-18,4.19,12,1985
1985-12-19,4.28,12,1985
1985-12-20,4.37,12,1985
1985-12-21,4.45,12,1985
1985-12-22,4.27,12,1985
1985-12-23,4.11,12,1985
1985-12-24,4.11,12,1985
1985-12-25,4.15,12,1985
1985-12-26,4.27,12,1985
1985-12-27,4.36,12,1985
1985-12-28,4.3,12,1985
1985-12-29,4.36,12,1985
1985-12-30,4.25,12,1985
1985-12-31,4.19,12,1985
1986-01-01,4.08,1,1986
1986-01-02,4.46,1,1986
1986-01-03,4.25,1,1986
1986-01-04,4.04,1,1986
1986-01-05,3.96,1,1986
1986-01-06,4.04,1,1986
1986-01-07,3.93,1,1986
1986-01-08,3.86,1,1986
1986-01-09,3.97,1,1986
1986-01-10,3.84,1,1986
1986-01-11,3.8,1,1986
1986-01-12,3.45,1,1986
1986-01-13,3.11,1,1986
1986-01-14,3.04,1,1986
1986-01-15,2.51,1,1986
1986-01-16,2.36,1,1986
1986-01-17,2.07,1,1986
1986-01-18,1.86,1,1986
1986-01-19,1.82,1,1986
1986-01-20,1.66,1,1986
1986-01-21,1.5,1,1986
1986-01-22,2.21,1,1986
1986-01-23,2.43,1,1986
1986-01-24,2.57,1,1986
1986-01-25,2.41,1,1986
1986-01-26,2.17,1,1986
1986-01-27,1.74,1,1986
1986-01-28,1.3,1,1986
1986-01-29,0.66,1,1986
1986-01-30,0.62,1,1986
1986-01-31,1.02,1,1986
1986-02-01,0.95,2,1986
1986-02-02,0.94,2,1986
1986-02-03,1.22,2,1986
1986-02-04,1.32,2,1986
1986-02-05,1.22,2,1986
1986-02-06,1.25,2,1986
1986-02-07,1.39,2,1986
1986-02-08,1.47,2,1986
1986-02-09,1.67,2,1986
1986-02-10,1.8,2,1986
1986-02-11,1.86,2,1986
1986-02-12,1.89,2,1986
1986-02-13,1.83,2,1986
1986-02-14,1.93,2,1986
1986-02-15,2,2,1986
1986-02-16,2.17,2,1986
1986-02-17,2.17,2,1986
1986-02-18,2.15,2,1986
1986-02-19,2.05,2,1986
1986-02-20,2.13,2,1986
1986-02-21,2.14,2,1986
1986-02-22,2.17,2,1986
1986-02-23,2.14,2,1986
1986-02-24,2.2,2,1986
1986-02-25,2.35,2,1986
1986-02-26,2.39,2,1986
1986-02-27,2.35,2,1986
1986-02-28,2.22,2,1986
1986-03-01,2.16,3,1986
1986-03-02,2.15,3,1986
1986-03-03,1.6,3,1986
1986-03-04,1.6,3,1986
1986-03-05,1.4,3,1986
1986-03-06,1.38,3,1986
1986-03-07,1.42,3,1986
1986-03-08,1.5,3,1986
1986-03-09,1.66,3,1986
1986-03-10,1.69,3,1986
1986-03-11,1.79,3,1986
1986-03-12,1.84,3,1986
1986-03-13,1.89,3,1986
1986-03-14,1.99,3,1986
1986-03-15,2.18,3,1986
1986-03-16,2.29,3,1986
1986-03-17,2.37,3,1986
1986-03-18,2.4,3,1986
1986-03-19,2.39,3,1986
1986-03-20,2.39,3,1986
1986-03-21,2.42,3,1986
1986-03-22,2.49,3,1986
1986-03-23,2.57,3,1986
1986-03-24,2.63,3,1986
1986-03-25,2.72,3,1986
1986-03-26,2.79,3,1986
1986-03-27,2.89,3,1986
1986-03-28,2.95,3,1986
1986-03-29,2.89,3,1986
1986-03-30,2.84,3,1986
1986-03-31,2.8,3,1986
1986-04-01,2.86,4,1986
1986-04-02,2.93,4,1986
1986-04-03,3.01,4,1986
1986-04-04,3.02,4,1986
1986-04-05,2.98,4,1986
1986-04-06,3.07,4,1986
1986-04-07,3.15,4,1986
1986-04-08,3.27,4,1986
1986-04-09,3.25,4,1986
1986-04-10,3.24,4,1986
1986-04-11,3.25,4,1986
1986-04-12,3.35,4,1986
1986-04-13,3.4,4,1986
1986-04-14,3.49,4,1986
1986-04-15,3.62,4,1986
1986-04-16,3.59,4,1986
1986-04-17,3.6,4,1986
1986-04-18,3.65,4,1986
1986-04-19,3.67,4,1986
1986-04-20,3.6,4,1986
1986-04-21,3.67,4,1986
1986-04-22,3.76,4,1986
1986-04-23,3.81,4,1986
1986-04-24,3.79,4,1986
1986-04-25,3.92,4,1986
1986-04-26,3.87,4,1986
1986-04-27,3.82,4,1986
1986-04-28,3.83,4,1986
1986-04-29,3.85,4,1986
1986-04-30,4.13,4,1986
1986-05-01,4.17,5,1986
1986-05-02,4.26,5,1986
1986-05-03,4.44,5,1986
1986-05-04,4.6,5,1986
1986-05-05,4.7,5,1986
1986-05-06,4.72,5,1986
1986-05-07,4.71,5,1986
1986-05-08,4.86,5,1986
1986-05-09,4.98,5,1986
1986-05-10,5.03,5,1986
1986-05-11,4.99,5,1986
1986-05-12,5.16,5,1986
1986-05-13,5.09,5,1986
1986-05-14,5.07,5,1986
1986-05-15,5.18,5,1986
1986-05-16,5.2,5,1986
1986-05-17,5.18,5,1986
1986-05-18,5.28,5,1986
1986-05-19,5.37,5,1986
1986-05-20,5.5,5,1986
1986-05-21,5.65,5,1986
1986-05-22,5.72,5,1986
1986-05-23,5.6,5,1986
1986-05-24,5.62,5,1986
1986-05-25,5.75,5,1986
1986-05-26,5.76,5,1986
1986-05-27,5.8,5,1986
1986-05-28,5.79,5,1986
1986-05-29,5.76,5,1986
1986-05-30,5.74,5,1986
1986-05-31,5.79875,5,1986
1986-06-01,5.8575,6,1986
1986-06-02,5.91625,6,1986
1986-06-03,5.975,6,1986
1986-06-04,6.03375,6,1986
1986-06-05,6.0925,6,1986
1986-06-06,6.15125,6,1986
1986-06-07,6.21,6,1986
1986-06-08,6.21,6,1986
1986-06-09,6.32,6,1986
1986-06-10,6.13,6,1986
1986-06-11,6.48,6,1986
1986-06-12,6.44,6,1986
1986-06-13,6.43,6,1986
1986-06-14,6.57,6,1986
1986-06-15,6.61,6,1986
1986-06-16,6.67,6,1986
1986-06-17,6.83,6,1986
1986-06-18,7.02,6,1986
1986-06-19,7.09,6,1986
1986-06-20,7.11,6,1986
1986-06-21,7.23,6,1986
1986-06-22,7.15,6,1986
1986-06-23,7.13,6,1986
1986-06-24,7.08,6,1986
1986-06-25,6.86,6,1986
1986-06-26,6.9,6,1986
1986-06-27,7.12,6,1986
1986-06-28,7.19,6,1986
1986-06-29,7.35,6,1986
1986-06-30,7.44,6,1986
1986-07-01,7.65,7,1986
1986-07-02,7.85,7,1986
1986-07-03,8.11,7,1986
1986-07-04,8.24,7,1986
1986-07-05,8.15,7,1986
1986-07-06,8.25,7,1986
1986-07-07,8.07,7,1986
1986-07-08,7.81,7,1986
1986-07-09,7.67,7,1986
1986-07-10,7.6,7,1986
1986-07-11,7.66,7,1986
1986-07-12,7.96,7,1986
1986-07-13,8.12,7,1986
1986-07-14,8.33,7,1986
1986-07-15,8.38,7,1986
1986-07-16,8.61,7,1986
1986-07-17,8.8,7,1986
1986-07-18,9.03,7,1986
1986-07-19,9.19,7,1986
1986-07-20,9.31,7,1986
1986-07-21,9.41,7,1986
1986-07-22,9.55,7,1986
1986-07-23,9.47,7,1986
1986-07-24,9.64,7,1986
1986-07-25,9.66,7,1986
1986-07-26,9.72,7,1986
1986-07-27,9.93,7,1986
1986-07-28,9.94,7,1986
1986-07-29,10.06,7,1986
1986-07-30,9.9,7,1986
1986-07-31,9.81,7,1986
1986-08-01,9.88,8,1986
1986-08-02,9.79,8,1986
1986-08-03,9.69,8,1986
1986-08-04,9.9,8,1986
1986-08-05,9.98,8,1986
1986-08-06,10.02,8,1986
1986-08-07,10.08,8,1986
1986-08-08,10.11,8,1986
1986-08-09,10.07,8,1986
1986-08-10,10.13,8,1986
1986-08-11,10.04,8,1986
1986-08-12,9.85,8,1986
1986-08-13,9.81,8,1986
1986-08-14,10,8,1986
1986-08-15,10.14,8,1986
1986-08-16,10.17,8,1986
1986-08-17,10.25,8,1986
1986-08-18,10.23,8,1986
1986-08-19,10.22,8,1986
1986-08-20,10.07,8,1986
1986-08-21,10.23,8,1986
1986-08-22,10.27,8,1986
1986-08-23,10.2,8,1986
1986-08-24,10.12,8,1986
1986-08-25,10.32,8,1986
1986-08-26,10.2,8,1986
1986-08-27,10.07,8,1986
1986-08-28,10.03,8,1986
1986-08-29,9.97,8,1986
1986-08-30,9.88,8,1986
1986-08-31,9.79,8,1986
1986-09-01,9.81,9,1986
1986-09-02,9.75,9,1986
1986-09-03,9.59,9,1986
1986-09-04,9.45,9,1986
1986-09-05,9.47,9,1986
1986-09-06,9.52,9,1986
1986-09-07,9.51,9,1986
1986-09-08,9.53,9,1986
1986-09-09,9.48,9,1986
1986-09-10,9.4,9,1986
1986-09-11,9.25,9,1986
1986-09-12,9.16,9,1986
1986-09-13,9,9,1986
1986-09-14,9,9,1986
1986-09-15,9,9,1986
1986-09-16,9.11,9,1986
1986-09-17,9.08,9,1986
1986-09-18,9.14,9,1986
1986-09-19,9.24,9,1986
1986-09-20,9.3,9,1986
1986-09-21,9.2,9,1986
1986-09-22,9.22,9,1986
1986-09-23,9.22,9,1986
1986-09-24,9.22,9,1986
1986-09-25,9.23,9,1986
1986-09-26,9.22,9,1986
1986-09-27,9.2,9,1986
1986-09-28,9.18,9,1986
1986-09-29,9.15,9,1986
1986-09-30,9.05,9,1986
1986-10-01,8.97,10,1986
1986-10-02,8.95,10,1986
1986-10-03,8.9,10,1986
1986-10-04,8.88,10,1986
1986-10-05,8.78,10,1986
1986-10-06,8.62,10,1986
1986-10-07,8.57,10,1986
1986-10-08,8.5,10,1986
1986-10-09,8.41,10,1986
1986-10-10,8.4,10,1986
1986-10-11,8.32,10,1986
1986-10-12,8.14,10,1986
1986-10-13,7.95,10,1986
1986-10-14,7.88,10,1986
1986-10-15,7.89,10,1986
1986-10-16,7.7,10,1986
1986-10-17,7.43,10,1986
1986-10-18,7.07,10,1986
1986-10-19,6.97,10,1986
1986-10-20,6.77,10,1986
1986-10-21,6.54,10,1986
1986-10-22,6.35,10,1986
1986-10-23,6.35,10,1986
1986-10-24,6.29,10,1986
1986-10-25,6.07,10,1986
1986-10-26,5.92,10,1986
1986-10-27,6.04,10,1986
1986-10-28,6.2,10,1986
1986-10-29,6.27,10,1986
1986-10-30,6.39,10,1986
1986-10-31,6.41,10,1986
1986-11-01,6.41,11,1986
1986-11-02,6.44,11,1986
1986-11-03,6.43,11,1986
1986-11-04,6.4,11,1986
1986-11-05,6.3,11,1986
1986-11-06,5.87,11,1986
1986-11-07,5.59,11,1986
1986-11-08,5.12,11,1986
1986-11-09,4.7,11,1986
1986-11-10,4.45,11,1986
1986-11-11,4.5,11,1986
1986-11-12,4.46,11,1986
1986-11-13,4.34,11,1986
1986-11-14,4.32,11,1986
1986-11-15,4.35,11,1986
1986-11-16,4.42,11,1986
1986-11-17,4.35,11,1986
1986-11-18,4.31,11,1986
1986-11-19,4.25,11,1986
1986-11-20,3.97,11,1986
1986-11-21,4.09,11,1986
1986-11-22,4.27,11,1986
1986-11-23,4.24,11,1986
1986-11-24,4.16,11,1986
1986-11-25,4.19,11,1986
1986-11-26,4.21,11,1986
1986-11-27,4.1,11,1986
1986-11-28,4.04,11,1986
1986-11-29,4.19,11,1986
1986-11-30,4.25,11,1986
1986-12-01,4.35,12,1986
1986-12-02,4.53,12,1986
1986-12-03,4.51,12,1986
1986-12-04,4.48,12,1986
1986-12-05,4.51,12,1986
1986-12-06,4.54,12,1986
1986-12-07,4.57,12,1986
1986-12-08,4.57,12,1986
1986-12-09,4.55,12,1986
1986-12-10,4.59,12,1986
1986-12-11,4.67,12,1986
1986-12-12,4.76,12,1986
1986-12-13,4.75,12,1986
1986-12-14,4.8,12,1986
1986-12-15,4.76,12,1986
1986-12-16,4.83,12,1986
1986-12-17,4.76,12,1986
1986-12-18,4.73,12,1986
1986-12-19,4.66,12,1986
1986-12-20,4.6,12,1986
1986-12-21,4.61,12,1986
1986-12-22,4.63,12,1986
1986-12-23,4.54,12,1986
1986-12-24,4.45,12,1986
1986-12-25,4.48625,12,1986
1986-12-26,4.5225,12,1986
1986-12-27,4.55875,12,1986
1986-12-28,4.595,12,1986
1986-12-29,4.63125,12,1986
1986-12-30,4.6675,12,1986
1986-12-31,4.70375,12,1986
1987-01-01,4.74,1,1987
1987-01-02,4.67,1,1987
1987-01-03,4.43,1,1987
1987-01-04,4.48,1,1987
1987-01-05,4.59,1,1987
1987-01-06,4.58,1,1987
1987-01-07,4.42,1,1987
1987-01-08,4.53,1,1987
1987-01-09,4.44,1,1987
1987-01-10,3.89,1,1987
1987-01-11,3.64,1,1987
1987-01-12,3.53,1,1987
1987-01-13,3.42,1,1987
1987-01-14,3.4,1,1987
1987-01-15,3.48,1,1987
1987-01-16,3.66,1,1987
1987-01-17,3.71,1,1987
1987-01-18,4.01,1,1987
1987-01-19,4.08,1,1987
1987-01-20,3.9,1,1987
1987-01-21,4.15,1,1987
1987-01-22,4.23,1,1987
1987-01-23,4.26,1,1987
1987-01-24,4.33,1,1987
1987-01-25,4.36,1,1987
1987-01-26,4.33,1,1987
1987-01-27,4.3,1,1987
1987-01-28,4.3,1,1987
1987-01-29,4.2,1,1987
1987-01-30,4.19,1,1987
1987-01-31,4.16,1,1987
1987-02-01,4.17,2,1987
1987-02-02,4.13,2,1987
1987-02-03,4.05,2,1987
1987-02-04,4.22,2,1987
1987-02-05,4.29,2,1987
1987-02-06,4.2,2,1987
1987-02-07,4.15,2,1987
1987-02-08,4.16,2,1987
1987-02-09,4.22,2,1987
1987-02-10,4.29,2,1987
1987-02-11,4.26,2,1987
1987-02-12,4.25,2,1987
1987-02-13,4.31,2,1987
1987-02-14,4.32,2,1987
1987-02-15,4.36,2,1987
1987-02-16,4.33,2,1987
1987-02-17,4.33,2,1987
1987-02-18,4.34,2,1987
1987-02-19,4.33,2,1987
1987-02-20,4.36,2,1987
1987-02-21,4.25,2,1987
1987-02-22,4.27,2,1987
1987-02-23,4.31,2,1987
1987-02-24,4.29,2,1987
1987-02-25,3.95,2,1987
1987-02-26,3.55,2,1987
1987-02-27,3.6,2,1987
1987-02-28,3.63,2,1987
1987-03-01,3.5,3,1987
1987-03-02,3.51,3,1987
1987-03-03,3.52,3,1987
1987-03-04,3.42,3,1987
1987-03-05,3.28,3,1987
1987-03-06,3.19,3,1987
1987-03-07,3.45,3,1987
1987-03-08,3.6,3,1987
1987-03-09,3.64,3,1987
1987-03-10,4,3,1987
1987-03-11,4.15,3,1987
1987-03-12,4.23,3,1987
1987-03-13,4.24,3,1987
1987-03-14,4.27,3,1987
1987-03-15,4.24,3,1987
1987-03-16,4.3,3,1987
1987-03-17,4.37,3,1987
1987-03-18,4.36,3,1987
1987-03-19,4.41,3,1987
1987-03-20,4.45,3,1987
1987-03-21,4.34,3,1987
1987-03-22,4.4,3,1987
1987-03-23,4.41,3,1987
1987-03-24,4.39,3,1987
1987-03-25,4.42,3,1987
1987-03-26,4.42,3,1987
1987-03-27,4.45,3,1987
1987-03-28,4.47,3,1987
1987-03-29,4.46,3,1987
1987-03-30,4.47,3,1987
1987-03-31,4.53,3,1987
1987-04-01,4.61,4,1987
1987-04-02,4.63,4,1987
1987-04-03,4.61,4,1987
1987-04-04,4.67,4,1987
1987-04-05,4.69,4,1987
1987-04-06,4.75,4,1987
1987-04-07,4.73,4,1987
1987-04-08,4.76,4,1987
1987-04-09,4.77,4,1987
1987-04-10,4.79,4,1987
1987-04-11,4.82,4,1987
1987-04-12,4.84,4,1987
1987-04-13,4.78,4,1987
1987-04-14,4.74,4,1987
1987-04-15,4.74,4,1987
1987-04-16,4.46,4,1987
1987-04-17,4.39,4,1987
1987-04-18,4.45,4,1987
1987-04-19,4.48,4,1987
1987-04-20,4.58,4,1987
1987-04-21,4.72,4,1987
1987-04-22,4.76,4,1987
1987-04-23,4.77,4,1987
1987-04-24,4.88,4,1987
1987-04-25,4.95,4,1987
1987-04-26,4.98,4,1987
1987-04-27,5.05,4,1987
1987-04-28,5.16,4,1987
1987-04-29,5.23,4,1987
1987-04-30,5.39,4,1987
1987-05-01,5.51,5,1987
1987-05-02,5.49,5,1987
1987-05-03,5.55,5,1987
1987-05-04,5.58,5,1987
1987-05-05,5.62,5,1987
1987-05-06,5.66,5,1987
1987-05-07,5.78,5,1987
1987-05-08,5.9,5,1987
1987-05-09,5.98,5,1987
1987-05-10,6.06,5,1987
1987-05-11,6.14,5,1987
1987-05-12,6.17,5,1987
1987-05-13,6.16,5,1987
1987-05-14,6.18,5,1987
1987-05-15,6.28,5,1987
1987-05-16,6.39,5,1987
1987-05-17,6.5,5,1987
1987-05-18,6.43,5,1987
1987-05-19,6.43,5,1987
1987-05-20,6.56,5,1987
1987-05-21,6.49,5,1987
1987-05-22,6.42,5,1987
1987-05-23,6.41,5,1987
1987-05-24,6.38,5,1987
1987-05-25,6.67,5,1987
1987-05-26,6.53,5,1987
1987-05-27,6.56,5,1987
1987-05-28,6.61,5,1987
1987-05-29,6.64,5,1987
1987-05-30,6.79,5,1987
1987-05-31,7.01,5,1987
1987-06-01,7,6,1987
1987-06-02,7.01,6,1987
1987-06-03,7.18,6,1987
1987-06-04,7.34,6,1987
1987-06-05,7.36,6,1987
1987-06-06,7.38,6,1987
1987-06-07,7.43,6,1987
1987-06-08,7.51,6,1987
1987-06-09,7.69,6,1987
1987-06-10,7.63,6,1987
1987-06-11,7.36,6,1987
1987-06-12,7.4,6,1987
1987-06-13,7.5,6,1987
1987-06-14,7.51,6,1987
1987-06-15,7.62,6,1987
1987-06-16,7.68,6,1987
1987-06-17,7.73,6,1987
1987-06-18,7.64,6,1987
1987-06-19,7.66,6,1987
1987-06-20,7.68,6,1987
1987-06-21,7.66,6,1987
1987-06-22,7.77,6,1987
1987-06-23,7.86,6,1987
1987-06-24,7.92,6,1987
1987-06-25,7.87,6,1987
1987-06-26,7.83,6,1987
1987-06-27,7.8,6,1987
1987-06-28,7.69,6,1987
1987-06-29,7.65,6,1987
1987-06-30,7.58,6,1987
1987-07-01,7.49,7,1987
1987-07-02,7.55,7,1987
1987-07-03,7.72,7,1987
1987-07-04,7.77,7,1987
1987-07-05,7.77,7,1987
1987-07-06,7.86,7,1987
1987-07-07,7.9,7,1987
1987-07-08,8.07,7,1987
1987-07-09,8.15,7,1987
1987-07-10,8.38,7,1987
1987-07-11,8.47,7,1987
1987-07-12,8.45,7,1987
1987-07-13,8.42,7,1987
1987-07-14,8.24,7,1987
1987-07-15,8.385,7,1987
1987-07-16,8.53,7,1987
1987-07-17,8.675,7,1987
1987-07-18,8.82,7,1987
1987-07-19,8.965,7,1987
1987-07-20,9.11,7,1987
1987-07-21,9.255,7,1987
1987-07-22,9.4,7,1987
1987-07-23,9.545,7,1987
1987-07-24,9.69,7,1987
1987-07-25,9.96,7,1987
1987-07-26,10.1,7,1987
1987-07-27,10.22,7,1987
1987-07-28,10.3,7,1987
1987-07-29,10.44,7,1987
1987-07-30,10.72,7,1987
1987-07-31,10.82,7,1987
1987-08-01,11,8,1987
1987-08-02,11.18,8,1987
1987-08-03,11.43,8,1987
1987-08-04,11.41,8,1987
1987-08-05,11.5,8,1987
1987-08-06,11.04,8,1987
1987-08-07,10.65,8,1987
1987-08-08,10.66,8,1987
1987-08-09,10.82,8,1987
1987-08-10,10.93,8,1987
1987-08-11,11.05,8,1987
1987-08-12,10.91,8,1987
1987-08-13,10.9,8,1987
1987-08-14,11.01,8,1987
1987-08-15,11.06,8,1987
1987-08-16,11.03,8,1987
1987-08-17,11.14,8,1987
1987-08-18,11.28,8,1987
1987-08-19,11.42,8,1987
1987-08-20,11.45,8,1987
1987-08-21,11.56,8,1987
1987-08-22,11.65,8,1987
1987-08-23,11.62,8,1987
1987-08-24,11.6,8,1987
1987-08-25,11.59,8,1987
1987-08-26,11.67,8,1987
1987-08-27,11.64,8,1987
1987-08-28,11.52,8,1987
1987-08-29,11.45,8,1987
1987-08-30,11.38,8,1987
1987-08-31,11.22,8,1987
1987-09-01,11.3,9,1987
1987-09-02,11.37,9,1987
1987-09-03,11.72,9,1987
1987-09-04,11.49,9,1987
1987-09-05,11.17,9,1987
1987-09-06,11.09,9,1987
1987-09-07,11.05,9,1987
1987-09-08,10.65,9,1987
1987-09-09,10.44,9,1987
1987-09-10,10.32,9,1987
1987-09-11,10.31,9,1987
1987-09-12,10.26,9,1987
1987-09-13,10.02,9,1987
1987-09-14,9.83,9,1987
1987-09-15,9.82,9,1987
1987-09-16,9.84,9,1987
1987-09-17,9.82,9,1987
1987-09-18,9.83,9,1987
1987-09-19,9.82,9,1987
1987-09-20,9.85,9,1987
1987-09-21,9.85,9,1987
1987-09-22,9.79,9,1987
